area,seniority,title,company,source,location,workplace_type,published_date,url,skills,area_score,area_matches,search_term,external_id,description
Suporte/Infra,Estágio,Estagio TI - Suporte N1,Stefanini Group,gupy,"Sorocaba, São Paulo",Híbrido,2024-02-01,https://stefanini.gupy.io/job/eyJqb2JJZCI6NjcwMzExNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,C#,3.0,suporte(t),estagio ti,6703117,"A S!NGULARH entende que todo talento e empresa possuem características ÚNICAS!Por isso trabalhamos o desenvolvimento das organizações e profissionais com o entendimento de como lidar e ganhar com as diferenças. ​Nossa jornada começou muito antes de termos um nome e uma marca formada, através da paixão e dedicação de três profissionais da área de Desenvolvimento Humano: Iara Souza, Janaina Sulas e Priscila Bitencourt. Sócias com perfis e habilidades muito diferentes, e totalmente complementares.​"
Suporte/Infra,Estágio,Estagiário (a) de Suporte Técnico,HostDime Brasil,linkedin,"João Pessoa, PB",Não informado,2026-06-03,https://br.linkedin.com/jobs/view/estagi%C3%A1rio-a-de-suporte-t%C3%A9cnico-at-hostdime-brasil-4422653159,,12.0,suporte tecnico(t),trainee tecnologia,4422653159,
Suporte/Infra,Estágio,Estagiário(a) de Suporte Técnico,Big4Tech,linkedin,"Londrina, PR",Não informado,2026-08-03,https://br.linkedin.com/jobs/view/estagi%C3%A1rio-a-de-suporte-t%C3%A9cnico-at-big4tech-4446222232,,12.0,suporte tecnico(t),trainee tecnologia,4446222232,
Suporte/Infra,Estágio,Estágio - TI (Suporte Técnico),Vellon Telecom,linkedin,Brasil,Não informado,2026-07-25,https://br.linkedin.com/jobs/view/est%C3%A1gio-ti-suporte-t%C3%A9cnico-at-vellon-telecom-4445269702,,12.0,suporte tecnico(t),estagio ti,4445269702,
Suporte/Infra,Estágio,"Estágio Nível Superior (Desenvolvimento de hardware | Vaga Afirmativa para Mulheres, Pessoas Negras (Pretas e Pardas), PcDs e LGBTQIA+ | 432984)",Estágio em Pesquisa Campinas – CNPEM,gupy,"Campinas, São Paulo",Presencial,2026-08-03,https://pue.gupy.io/job/eyJqb2JJZCI6MTE4ODgyOTgsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Hardware, Testes Funcionais",3.0,hardware(t),estagio desenvolvimento,11888298,"Para atuar no grupo de Eletrônica e Sistemas Embarcados (ESE) da Diretoria Adjunta de Tecnologia (DAT).O grupo de Eletrônica de Sistemas Embarcados da Unidade de Tecnologia pesquisa, desenvolve e implementa soluções em hardware, firmware e FPGA, com foco em sistemas de processamento de sinais, controle e instrumentação para dispositivos inteligentes, conectados e autônomos. A equipe atua no desenvolvimento de placas eletrônicas, lógica programável, firmware embarcado e sistemas de radiofrequênci"
Suporte/Infra,Estágio,Estágio Sistemas (Service Desk TI) | Catalão/GO,HPE Automotores do Brasil,gupy,"Catalão, Goiás",Presencial,2026-07-31,https://hpe.gupy.io/job/eyJqb2JJZCI6MTE4NzYxNDQsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Inglês, Inteligência Artificial, Laravel, Metodologias Ágeis, PHP, Power BI, Scrum, Service Desk",13.0,"service desk(t), chamados",estagio ti,11876144,"Estágio Sistemas (Service Desk TI) | Catalão/GO Jornada: segunda a sexta-feira;Modalidade: Presencial;Local: Rodovia BR 050, Km 283, DIMIC, Catalão/GO.Responsabilidades e atribuiçõesApoiar o atendimento e acompanhamento de chamados de Service Desk relacionados aos sistemas internos da HPE;Auxiliar na análise de problemas e na melhoria dos sistemas e processos, identificando possibilidades de automação;Participar do levantamento de requisitos e da definição de métodos e recursos para implantação "
Suporte/Infra,Estágio,Estágio Tecnologia da Informação,Grupo Level,gupy,"Itajaí, Santa Catarina",Presencial,2026-08-03,https://grupo-level.gupy.io/job/eyJqb2JJZCI6MTE1NzEwMzIsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Active Directory, Hardware, Office 365, Redes/TCP-IP, Windows",9.0,"manutencao de computadores, active directory, suporte tecnico, chamados, suporte, redes",estagio tecnologia,11571032,"Estamos em busca de um(a) estagiário(a) com interesse em tecnologia e vontade de aprender na prática. Aqui você terá contato com a rotina de uma equipe de TI corporativa, participando do suporte aos usuários, da gestão dos ativos de tecnologia e da evolução da infraestrutura da empresa, desenvolvendo competências que servirão de base para sua carreira em Tecnologia da Informação.Responsabilidades e atribuiçõesAtendimento de chamados de primeiro nível (N1), prestando suporte básico aos usuários.A"
Suporte/Infra,Estágio,Estágio em Suporte TI,Positivo Tecnologia,gupy,"Curitiba, Paraná",Híbrido,2026-06-29,https://positivotecnologia.gupy.io/job/eyJqb2JJZCI6MTE1NTk3OTcsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,,8.0,"suporte tecnico, chamados, suporte(t)",estagio ti,11559797,"Por que fazer parte do #PosiTime?Acreditamos que a tecnologia existe para impulsionar vidas, por isso, todos os dias construímos novas soluções que tornam a vida das pessoas melhor e mais inteligente! Ágeis, vibrantes, ousados, inovadores, diversos, conectados, dinâmicos, empreendedores e resilientes: mais que uma equipe, somos o #PosiTime.Se você se identifica com o nosso propósito, e procura um lugar para crescer e somar, te esperamos de braços abertos!Responsabilidades e atribuiçõesApoiar na "
Suporte/Infra,Estágio,Estágio em Suporte Técnico Operacional,EPTV,linkedin,"Ribeirão Preto, SP",Não informado,2025-12-23,https://br.linkedin.com/jobs/view/est%C3%A1gio-em-suporte-t%C3%A9cnico-operacional-at-eptv-4329020006,,12.0,suporte tecnico(t),estagio ti,4329020006,
Suporte/Infra,Estágio,Estágio em Suporte Técnico [Curitiba],Contego Security,linkedin,Brasil,Não informado,2026-07-30,https://br.linkedin.com/jobs/view/est%C3%A1gio-em-suporte-t%C3%A9cnico-curitiba-at-contego-security-4447008105,,12.0,suporte tecnico(t),estagio ti,4447008105,
Suporte/Infra,Estágio,Estágio em Suporte de TI,Carreiras SoftExpert,gupy,"Joinville, Santa Catarina",Presencial,2026-07-10,https://softexpert.gupy.io/job/eyJqb2JJZCI6MTE2MTY1MzAsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Hardware, Inglês",14.0,"suporte de ti(t), hardware, suporte",estagio ti,11616530,"A SoftExpert é a empresa líder de mercado em soluções de software para a gestão integrada da conformidade, inovação e transformação digital de processos. E uma grande empresa possui grandes números: são mais de 550 colaboradores, mais de 2 mil clientes e 300 mil usuários, em mais de 40 países ao redor do mundo! Completamos 30 anos e nosso sonho é atingir todos os países do globo com nossas soluções. Por isso o nosso lema é #WeAreExpertsAndGlobal A Oportunidade Estamos em busca de profissionais c"
Suporte/Infra,Estágio,Estágio em TI,RodOil Distribuidora de Combustíveis S.A.,gupy,"Caxias do Sul, Rio Grande do Sul",Presencial,2026-07-02,https://rodoil.gupy.io/job/eyJqb2JJZCI6MTE1NzcyMjUsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Hardware, Redes/TCP-IP",11.0,"infraestrutura de ti, suporte tecnico, chamados, hardware, redes",estagio ti,11577225,"Estamos em busca de um(a) estagiário(a) para a área de Tecnologia da Informação que tenha vontade de aprender, proatividade e interesse em crescer profissionalmente. Essa é uma excelente oportunidade para quem deseja adquirir experiência prática em um ambiente dinâmico e colaborativo.Responsabilidades e atribuiçõesPrestar suporte técnico aos usuários, realizando atendimento presencial e remoto para solução de incidentes e solicitações relacionados a computadores, notebooks, impressoras, sistemas"
Suporte/Infra,Estágio,Estágio em Tecnologia,Estágio em Tecnologia do Instituto Infnet,gupy,"Rio de Janeiro, Rio de Janeiro",Presencial,2026-04-29,https://estagio-tech-infnet.gupy.io/job/eyJqb2JJZCI6MTEyMTc4NjIsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Excel, Hardware, Inglês, React, React Native",6.0,"suporte tecnico, hardware, suporte",estagio tecnologia,11217862,"Programa de estágio em Tecnologia: com duração prevista de até dois anos, contando com um primeiro ano na área de infraestrutura e o segundo ano na área de desenvolvimento de software.Excelente oportunidade de crescimento na área de tecnologia, com um programa de aprendizagem personalizado durante dois anos, ao final dos quais está prevista a efetivação como trainee.Estágio em Tecnologia, para alunos de graduação em Ciência da Computação, Análise e Desenvolvimento de Sistemas, Engenharia de Soft"
Suporte/Infra,Estágio,Estágio em Tecnologia da Informação,Página de Carreira - Confidencial,gupy,"Brasília, Distrito Federal",Presencial,2026-07-02,https://talento360.gupy.io/job/eyJqb2JJZCI6MTE1NzkwMjMsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Excel, Hardware, Inteligência Artificial, Service Desk",15.0,"manutencao de computadores, infraestrutura de ti, suporte tecnico, service desk, chamados, suporte",estagio tecnologia,11579023,"📢 Oportunidade: Estágio em Tecnologia da Informação (TI) – Brasília – PresencialSe você é apaixonado(a) por tecnologia, tem perfil analítico e busca desenvolver sua carreira na área de Tecnologia da Informação, essa oportunidade é para você! Estamos em busca de um(a) Estagiário(a) de TI para apoiar atividades relacionadas a suporte técnico, infraestrutura, sistemas e análise de dados, contribuindo para a eficiência operacional e a inovação tecnológica da organização.A Empresa: Somos uma institui"
Suporte/Infra,Estágio,Estágio em suporte de TI - EDI-LABS SISTEMAS,Via de Acesso,gupy,"São Paulo, São Paulo",Presencial,2026-06-23,https://viadeacesso.gupy.io/job/eyJqb2JJZCI6MTE1MzMxNzcsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Inglês, Java, Linux, Python, SQL",18.0,"suporte tecnico, suporte de ti(t), chamados, suporte",estagio ti,11533177,"Assessoramos a EDI-LABS empresa especializada em soluções de integração na economia compartilhada.Para conhecer um pouco mais sobre a empresa acesse: https://www.edi-labs.com/wp/Responsabilidades e atribuiçõesÁrea de Atuação e Atividades: Suporte TIAtender chamados técnicos relacionados às plataformas de integração e sustentação dos clientes.Apoiar a investigação e o diagnóstico de incidentes, realizando análises iniciais de logs, comportamento de serviços e conectividade.Auxiliar na identificaç"
Suporte/Infra,Estágio,Estágio em tecnologia - Suporte Técnico e Segurança da Informação - UMBRELLA GRC,Via de Acesso,gupy,"São Paulo, São Paulo",Presencial,2026-06-19,https://viadeacesso.gupy.io/job/eyJqb2JJZCI6MTE1MTc5MjYsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Inglês, LGPD, Redes/TCP-IP",14.0,"suporte tecnico(t), suporte, redes",estagio tecnologia,11517926,"Assessoramos a Umbrella GRC & Security.Uma consultoria especializada em Governança, Risco e Compliance (GRC) e Segurança da Informação, com foco em apoiar empresas na implementação de boas práticas de gestão, conformidade regulatória e proteção de dados.A empresa atua fortemente em projetos relacionados à LGPD, estruturação de políticas e procedimentos, gestão de riscos corporativos, adequação a normas e fortalecimento da cultura de segurança da informação nas organizações.Com uma abordagem estr"
Suporte/Infra,Estágio,Estágio | Suporte Técnico,Grupo Nexxees,linkedin,"Florianópolis, SC",Não informado,2026-07-31,https://br.linkedin.com/jobs/view/est%C3%A1gio-suporte-t%C3%A9cnico-at-grupo-nexxees-4445093300,,12.0,suporte tecnico(t),estagio ti,4445093300,
Suporte/Infra,Júnior,OPERADOR DE SUPORTE TÉCNICO -JUNIOR (TARDE/NOITE),Ibi - Internet Brasileira Incrível,linkedin,"Governador Valadares, MG",Não informado,2026-04-15,https://br.linkedin.com/jobs/view/operador-de-suporte-t%C3%A9cnico-junior-tarde-noite-at-ibi-internet-brasileira-incr%C3%ADvel-4402097012,,12.0,suporte tecnico(t),suporte tecnico junior,4402097012,
Suporte/Infra,Júnior,Pessoa Analista de Suporte Técnico Júnior,Iguá Saneamento,gupy,"Rio de Janeiro, Rio de Janeiro",Presencial,2024-05-20,https://vemserigua.gupy.io/job/eyJqb2JJZCI6NzEwNjM1OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"Firewall, Hardware, ITIL, Inglês, Redes/TCP-IP, SAP, Windows",31.0,"infraestrutura de ti, analista de suporte(t), suporte tecnico(t), hardware, suporte, redes",suporte tecnico junior,7106359,"Ser a Melhor Empresa de Saneamento PARA o Brasil. Nascemos em 2017 com esse compromisso. Desde então, estamos presentes em 39 municípios, com mais de 2,5 mil colaboradores, 6 milhões de clientes e o propósito de atuar da melhor forma para levar saneamento às populações atendidas, ajudando o país a alcançar a universalização dos serviços de água e esgoto. O saneamento básico no Brasil está no momento de transformação e marcado por novos projetos de expansão. Para o nosso time, buscamos pessoas pr"
Suporte/Infra,Júnior,Programador CLP Júnior,INFORMI,gupy,"São Bernardo do Campo, São Paulo",Presencial,2026-07-27,https://vaga-ja.com/vagas/informi/informi-programador-clp-junior?jobBoardSource=gupy_portal,,5.0,"suporte tecnico, suporte",programador junior,1000013024,"Sobre a empresa A InfoRMI Automação Industrial atua em projetos de automação industrial para grandes empresas e multinacionais, com participação em soluções para clientes como Volkswagen, Mercedes-Benz, BMW, Audi, GM, Tesla e outras indústrias de grande porte. Esta é uma oportunidade para quem deseja desenvolver carreira em uma equipe técnica e global, com aprendizado contínuo e contato com projetos desafiadores de programação de CLP Siemens e Phoenix. Responsabilidades Apoiar o desenvolvimento,"
Suporte/Infra,Júnior,Suporte Técnico Júnior,abler Vagas,linkedin,"Caxias do Sul, RS",Não informado,2026-07-23,https://br.linkedin.com/jobs/view/suporte-t%C3%A9cnico-j%C3%BAnior-at-abler-vagas-4444751019,,12.0,suporte tecnico(t),suporte tecnico junior,4444751019,
Suporte/Infra,Júnior,Suporte Técnico Júnior | Escala 5x2 | Folgas durante a semana,Server Softwares,linkedin,"Novo Hamburgo, RS",Não informado,2026-07-08,https://br.linkedin.com/jobs/view/suporte-t%C3%A9cnico-j%C3%BAnior-escala-5x2-folgas-durante-a-semana-at-server-softwares-4438224304,,12.0,suporte tecnico(t),suporte tecnico junior,4438224304,
Suporte/Infra,Júnior,Tecnico de Suporte Junior I,Fundação Educacional Lucas Machado,vagas,Belo Horizonte / MG A empresa aceita candidaturas de Belo Horizonte e cidades próximas,Não informado,Há 5 dias,https://www.vagas.com.br/vagas/v2827893/tecnico-de-suporte-junior-i,,13.0,"tecnico de suporte(t), suporte",programador junior,2827893,"Descrição: Atividades: Prestar suporte no uso de microcomputador, através de contatos telefônicos e nos visando a utilização pelos usuários;Relatar as ocorrências e as soluções encontradas nas solicitações de suporte peças substituídas, visando o registro no sistema e acompanhar a continuidade dos processos;Prestar suporte 5X2 Prazo de inscrição para o rec..."
Suporte/Infra,Júnior,Técnico Suporte Júnior - Field Dedicado N1 | Belo Horizonte,Voke,gupy,"Belo Horizonte, Minas Gerais",Presencial,2026-06-15,https://voke.gupy.io/job/eyJqb2JJZCI6MTA5NDQ1MzMsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Hardware, ITIL, Office 365",9.0,"suporte tecnico, chamados, hardware, suporte(t)",suporte tecnico junior,10944533,"Se você compartilha do nosso propósito, tem fome para desafios e deseja jogar junto mantendo a guarda baixa em um ambiente colaborativo, onde todos atuam com postura de dono, acabativa e sem tomar atalhos, o seu lugar é aqui!!Venha se juntar a nós na jornada como um Provoker, pois o momento para começar é agora!Responsabilidades e atribuiçõesPrincipais desafios da cadeira:Registrar, atuar, atualizar, acompanhar e concluir chamados através dos canais de comunicação disponíveisTer domínio de técni"
Suporte/Infra,Júnior,Técnico Suporte Júnior - Field Dedicado | Curitiba - PR,Voke,gupy,"Curitiba, Paraná",Presencial,2026-07-31,https://voke.gupy.io/job/eyJqb2JJZCI6MTE1OTU5MDgsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Hardware, ITIL, Redes/TCP-IP, Windows",10.0,"suporte tecnico, chamados, hardware, suporte(t), redes",suporte tecnico junior,11595908,"Se você compartilha do nosso propósito, tem fome para desafios e deseja jogar junto mantendo a guarda baixa em um ambiente colaborativo, onde todos atuam com postura de dono, acabativa e sem tomar atalhos, o seu lugar é aqui!!Venha se juntar a nós na jornada como um Provoker, pois o momento para começar é agora!Responsabilidades e atribuiçõesResponsabilidades e atribuiçõesPrincipais desafios da Cadeira: Realizar instalações de equipamentos e sistemas nas dependências do cliente, seguindo procedi"
Suporte/Infra,Júnior,Técnico de Suporte Júnior,Centro Universitário FEI,gupy,"São Bernardo do Campo, São Paulo",Presencial,2026-07-30,https://centrouniversitariofei.gupy.io/job/eyJqb2JJZCI6MTE4NzU0NDMsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Inglês, Inteligência Artificial, Linux, Redes/TCP-IP, Service Desk, Windows",22.0,"tecnico de suporte(t), suporte tecnico, helpdesk, suporte, redes",suporte tecnico junior,11875443,"Com mais de oito décadas de tradição, o Centro Universitário FEI, instituição católica jesuíta vinculada à Companhia de Jesus, destaca-se entre as instituições de Ensino Superior no Brasil nas áreas de Administração, Ciência da Computação, Ciência de Dados e Inteligência Artificial e Engenharia. Referência em gestão, inovação e tecnologia, a FEI já formou mais de 60 mil profissionais e tem como propósito proporcionar conhecimento aos seus alunos por todos os meios necessários, visando à construç"
